outlet,bias,headline,summary,ground_news_interest_url
telesurtv.net,Far Left,Trump and Zelenski: A Battle of Interests,"In a day of political turmoil, U.S. President Donald Trump and his Ukrainian counterpart, Vladimir Zelenski, highlighted the inconsistency of U.S. policy and the disparity between the two leaders. The tension between the two countries has been evident, with Zelenski opposing the U.S. stance that Moscow and Washington are close allies, which has put Ukraine at a disadvantage.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Mark Zuckerberg's Love For Misinformation,Mark Zuckerberg has been known to support right-wing agitators. 1 year ago · United States,https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Trump Presses for Immediate Negotiations in Ukraine and Dialogue with Putin · Global Voices,"Trump orders urgent meetings to end the war in Ukraine, highlighting the human cost of the conflict and revealing a ""concrete plan"" to stop the hostilities. The move coincides with the next meeting of Vice President JD Vance with Vladimir Zelenski at the Munich Security Conference.",https://ground.news/interest/telesurtvnet
Orinoco Tribune,Far Left,Israel: 90 Palestinian Abductees Freed in First Exchange of Gaza Ceasefire Deal,"Israel has released ninety Palestinian abductees as part of the first phase of a Gaza ceasefire deal with the Hamas resistance movement. All the Palestinian abductees were freed from Ofer Prison in the occupied West Bank on Monday, the Israel Prison Service said on Monday. They were carried by buses to the West Bank town of Beitunia and the city of Ramallah. Hundreds of Palestinians hit the streets of Beitunia and Ramallah in jubilation, waving flags and chanting slogans.",https://ground.news/interest/orinoco-tribune
telesurtv.net,Far Left,"Trump, Zelenski: U.S. Policy in Disarray, as U.S. President and Ukrainian Leader Clash","U.S. President Donald Trump and his Ukrainian counterpart, Vladimir Zelenski, have clashed over U.S. policy, with Trump accusing Zelenski of being unprepared for peace talks. The tension comes amid a scandal that has gripped the headlines worldwide. READ ALSO: Trump: Zelenski is not ready for peace … 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Trump Announces Mega-Project for Large-scale AI Development,"The United States revealed the Stargate Project, an unprecedented initiative to develop artificial intelligence infrastructure. The megaproject is backed by technological giants such as Microsoft, NVIDIA, OpenAI, and SoftBank. It will require critical minerals and energy available on a massive scale. The United States announced one of the most ambitious technological projects in modern history: Stargate, an initiative that promises to transform technology.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,U.S. Reports First Death from Avian Influenza,"The patient was exposed to ""a combination of back yard birds that were not intended for consumption and wild birds."" Avian influenza has begun to wreak havoc, with confirmation of the death of the first person due to that disease in Louisiana, reported Monday by the U.S. Department of Health. READ ALSO: The U.S. government approves million-dollar arms sales to Israel",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Elon Musk Calls For Germany To 'Move Beyond' Nazi Guilt,"""There is too much focus on past guilt, and we need to move beyond that,"" Musk told a rally for the far-right Alternative for Germany (AfD). 1 year ago · United States",https://ground.news/interest/crooksandliarscom
Jacobin,Far Left,"US Had Power to Force Cease-Fire in Gaza, Refused to Use It","After 15 months of bloodshed, news has emerged of a cease-fire deal in Gaza. The US always had the power to restrain Israel but refused to use it. A smoke plume rises from destroyed buildings in the northern Gaza Strip on January 13, 2025. (Menahem Kahana / AFP via Getty Images) Just hours ago, news emerged of a cease-fire deal between Israel and Hamas. The announcement was preceded by a post from incoming president Donald Trump. 1 year ago",https://ground.news/interest/jacobincom
World Socialist Web Site,Far Left,Trump Promises Davos Oligarchs Lowest Corporate Tax Rate of Any Nation on Earth,"In a virtual panel at the World Economic Forum, the US President appeared and promised to slash the US corporate tax rate, gut environmental protections, and slash social spending.",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Trump lifts veto for supply of heavy bombs to Israel,"Last May, Washington interrupted the distribution to the Zionist entity of nearly 1,000 kilograms of bombs. Donald Trump, the president of the United States, confirmed this Saturday that he ordered the lifting of the veto imposed by the last administration to send 2,000 pounds air bombs (about 907 kilograms) to Israel. Today we lifted the ban that weighed on them.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,South Korean court sets first hearing to try Yoon Suk-yeol for ordering martial law,"The case has generated intense debate in South Korea, bearing in mind that the law provides that leaders accused of insurrection may be punished with life imprisonment or even with the death penalty, although the latter has not been applied for 40 years. South Korea’s Constitutional Court announced that the first oral hearing of the political trial against President Yoon Suk-yeol will be held on 14 January, in the framework of a process that sees the president accused of ordering martial law.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Israel Releases Third Group of Palestinians as Ceasefire Talks Continue,"Despite delays and threats, 110 kidnapped Palestinians were released as part of the ceasefire agreement between the Palestinian resistance and the Zionist government. The release of the captives was met with joy and gratitude from the families of the freed Palestinians, who gathered to celebrate and thank the resistance for their bravery.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Pope Francis Still in Hospital, Kidney Failure Not a Concern","Pope Francis, hospitalized since February 14 at Gemelli Policlinic Hospital in Rome, is still receiving oxygen and blood values have improved thanks to the blood transfusions he has received. He has a mild initial kidney failure, which did not prevent him from attending Mass today.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Shooter kills 12 people in Montenegro,"Montenegrin authorities reported on Thursday the death of 12 people in the city of Cetinje, to the south, after several gun attacks by a shooter who ended up killing himself, and anticipated that three days of mourning will be decreed for the tragedy. READ ALSO: Shooting in Queens, USA, leaves several injured The events occurred during the night of Wednesday, when the shooter - identified as Aco Martinovic by the RTCG public television network- carried out the attacks.",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Trump Is Officially a Convicted Felon,"Trump was officially convicted on Friday, although he will not suffer any punishment at all - except the scorn of being a felon 1 year ago · United States",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Trump: Use of Military Force to Recover Panama Canal Not Ruled Out,"U.S. President-elect Donald Trump considers the Panama Canal ""vital"" for national security and described possession of Greenland as an ""absolute necessity."" He stated that the use of military force to recover the Panama Canal is not ruled out.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Democratic Congressman Begins Political Trial Process Against Trump by Gaza Plan · Global Voices,"U.S. legislator Al Green described the takeover of the Gaza Strip and the transformation of the territory into a “Middle East River” as an “ethnic cleansing.” During a hearing in the House of Representatives, broadcast on TV channel C-SPAN, U.S. Democratic Congressman Al Green announced that he will begin a process of political trial, also known as impeachment, against the current U.S. president, Donald Trump, for his proposal to “take control” … 1 year ago",https://ground.news/interest/telesurtvnet
